,B cells,Monocytes,NK cells,T cells
B cells_PB166,0.6556135256520688,0.09074751209858002,0.1429259516786127,0.11071301057073855
Monocytes_PB167,0.12148695289126218,0.3923396239131861,0.27699017897999334,0.20918324421555845
Monocytes_PB168,0.1691774028964794,0.286869481633755,0.3538727329533895,0.1900803825163762
NK cells_PB169,0.17104347565807695,0.3495034601906854,0.1762389429137446,0.30321412123749314
NK cells_PB170,0.022783568493103895,0.23078268949779412,0.539037513846398,0.20739622816270406
B cells_PB171,0.523873683486497,0.1690691522379774,0.2308242601310934,0.07623290414443223
Monocytes_PB172,0.22728082771805938,0.13971189435543233,0.33788368207825964,0.2951235958482487
B cells_PB173,0.3941982683549858,0.22926309974705505,0.23347138773675302,0.1430672441612062
T cells_PB174,0.1525855901173882,0.3014339372504777,0.3174046437162827,0.2285758289158514
NK cells_PB175,0.0684453746961826,0.1820129287741783,0.5489770364239048,0.2005646601057344
NK cells_PB176,0.1603846392754717,0.31517939895759295,0.28965996708413877,0.23477599468279672
T cells_PB177,0.07763172366712713,0.19722394931666368,0.17189950082433736,0.5532448261918719
NK cells_PB178,0.13694424311617212,0.2378479945834867,0.419879542519402,0.2053282197809391
Monocytes_PB179,0.024116191010448432,0.8566742730462683,0.07755874902581689,0.041650786917466494
Monocytes_PB180,0.22962987235068627,0.22932449010339248,0.3083928551458551,0.23265278240006598
Monocytes_PB181,0.1288888798013338,0.4059791194629677,0.2913492695157721,0.17378273121992635
T cells_PB182,0.15447986688282198,0.32928318750842317,0.31134823726818617,0.20488870834056852
Monocytes_PB183,0.009196674498684061,0.8416248770566096,0.07949255916749923,0.06968588927720713
B cells_PB184,0.6715965924091147,0.09365564027951956,0.1415948164421806,0.09315295086918511
NK cells_PB185,0.10386230164413976,0.306632008572906,0.36512210879959384,0.22438358098336042
NK cells_PB186,0.08085456110586145,0.17525018711597176,0.5415255711529657,0.20236968062520108
T cells_PB187,0.02456460528844189,0.12614729922681064,0.18545847180477906,0.6638296236799685
NK cells_PB188,0.06248355925706918,0.21888225209509762,0.4907111875864661,0.22792300106136723
Monocytes_PB189,0.08583915822122885,0.5897212858342502,0.16071815987775348,0.16372139606676736
T cells_PB190,0.13400094439543572,0.29063079708150125,0.331422328681806,0.24394592984125707
T cells_PB191,0.15406676738008956,0.38148820222218555,0.29432057581141136,0.1701244545863134
NK cells_PB192,0.021684623514205893,0.09980442897475003,0.7261507623200447,0.15236018519099934
T cells_PB193,0.038067180297587,0.11255036631280477,0.1031479570739346,0.7462344963156735
Monocytes_PB194,0.007327508184736853,0.6382384757223927,0.19742130765267554,0.15701270844019483
